date,call_top5_b_v,call_top5_b_ratio,call_top10_b_v,call_top10_b_ratio,call_top5_s_v,call_top5_s_ratio,call_top10_s_v,call_top10_s_ratio,put_top5_b_v,put_top5_b_ratio,put_top10_b_v,put_top10_b_ratio,put_top5_s_v,put_top5_s_ratio,put_top10_s_v,put_top10_s_ratio
2017/10/26,121179,31.5,183398,47.6,63755,16.6,89394,23.2,151428,22.6,202669,30.2,191057,28.5,300404,44.8
2017/10/27,125339,28.4,191522,43.4,73086,16.5,106745,24.2,158750,21.3,234374,31.5,223018,29.9,340980,45.8
2017/10/30,125238,26.4,196633,41.4,79903,16.8,117942,24.8,175235,21.3,259453,31.5,234794,28.5,358666,43.5
2017/10/31,123066,25.0,200009,40.7,84629,17.2,128157,26.1,199593,22.1,290247,32.2,243972,27.1,371522,41.2
2017/11/01,114934,29.4,179072,45.8,74931,19.2,101642,26.0,152804,21.6,211991,29.9,232316,32.8,351082,49.6
2017/11/02,125811,28.3,194648,43.7,79845,17.9,112169,25.2,153252,19.6,218820,28.0,243678,31.2,363236,46.5
2017/11/03,121953,25.5,193092,40.4,88165,18.5,122762,25.7,157010,18.8,238821,28.6,267760,32.1,391043,46.9
2017/11/06,129772,25.6,204148,40.2,92121,18.2,132261,26.1,173853,19.5,265462,29.8,281009,31.5,412100,46.2
2017/11/07,139229,26.7,216535,41.5,95507,18.3,142239,27.3,193765,20.2,289615,30.2,289497,30.2,427969,44.7
2017/11/08,132409,30.3,198528,45.5,89156,20.4,121705,27.9,163931,20.7,228325,28.8,269693,34.0,408449,51.5
2017/11/09,142343,27.7,221778,43.1,95425,18.6,142015,27.6,162901,19.0,242687,28.3,276441,32.2,415282,48.4
2017/11/10,156833,27.8,238427,42.3,110683,19.6,168750,29.9,180801,19.9,264622,29.1,280683,30.9,431816,47.5
2017/11/13,162760,27.0,251656,41.8,126334,21.0,186014,30.9,201821,21.2,293127,30.8,288795,30.4,448160,47.1
2017/11/14,165849,25.4,271980,41.6,156371,23.9,222867,34.1,212783,22.0,303392,31.3,299847,31.0,462224,47.8
2017/11/15,123891,41.2,161620,53.8,61535,20.5,81995,27.3,137801,26.9,181925,35.5,228392,44.5,316483,61.7
2017/11/16,143739,37.3,197227,51.2,70915,18.4,96463,25.0,142839,22.7,198972,31.6,235660,37.5,336455,53.5
2017/11/17,155356,37.2,214206,51.3,77888,18.7,108073,25.9,160705,21.8,238611,32.4,247982,33.7,368116,50.0
2017/11/20,155142,33.6,217146,47.0,85501,18.5,120833,26.2,173686,22.4,251008,32.4,260591,33.6,381862,49.3
2017/11/21,159485,34.7,232931,50.7,89479,19.5,121429,26.5,218271,24.8,306319,34.9,270589,30.8,393063,44.7
2017/11/22,150499,36.4,218652,52.9,82822,20.0,110057,26.6,158260,23.5,212076,31.5,249958,37.2,358884,53.4
2017/11/23,152813,33.3,223671,48.8,89989,19.6,119635,26.1,167001,22.4,233301,31.2,258618,34.6,372357,49.9
2017/11/24,152740,31.8,227347,47.3,94787,19.7,126952,26.4,177439,22.5,253259,32.1,271250,34.4,387476,49.2
2017/11/27,158813,28.4,237954,42.5,121597,21.7,163867,29.3,195799,23.8,270851,32.9,285797,34.7,407884,49.5
2017/11/28,163229,26.0,243070,38.8,156778,25.0,208576,33.3,210506,24.9,287331,33.9,284536,33.6,409183,48.3
2017/11/29,163809,34.5,233943,49.3,99550,21.0,128779,27.1,172597,23.3,235599,31.8,276785,37.3,400250,54.0
2017/11/30,165143,27.3,236803,39.2,134945,22.3,184350,30.5,193470,23.3,269599,32.4,295941,35.6,431002,51.9
2017/12/01,177462,26.9,264817,40.1,165493,25.1,220076,33.3,218851,24.2,295622,32.6,311248,34.4,463423,51.1
2017/12/04,175667,25.5,265054,38.4,178550,25.9,236926,34.4,232257,24.5,308117,32.4,303353,31.9,461890,48.6
2017/12/05,174467,23.8,258495,35.3,193600,26.4,257212,35.1,244978,25.5,317168,33.0,312374,32.5,471356,49.0
2017/12/06,177630,29.9,237063,39.9,126199,21.2,176777,29.7,195110,24.9,259074,33.1,289706,37.0,441338,56.3
2017/12/07,189946,27.7,257923,37.6,146383,21.4,214409,31.3,224464,25.9,293986,34.0,322877,37.3,483024,55.8
2017/12/08,199912,27.1,275197,37.3,173759,23.5,250731,34.0,255280,27.5,326485,35.1,338671,36.4,502359,54.0
2017/12/11,198303,26.7,280092,37.7,175548,23.6,254149,34.2,265491,26.9,338882,34.3,338592,34.3,504562,51.1
2017/12/12,194294,24.4,282904,35.5,184236,23.1,271829,34.1,271995,27.0,346537,34.4,335347,33.3,503534,49.9
2017/12/13,183749,29.6,256928,41.4,130777,21.1,186935,30.2,223528,25.7,288515,33.2,329677,37.9,482051,55.5
2017/12/14,182453,27.9,267540,40.9,131610,20.1,198670,30.3,247242,26.0,323248,34.0,335718,35.3,496612,52.3
2017/12/15,180074,24.9,273229,37.8,171760,23.8,245024,33.9,263733,27.0,338077,34.6,350747,35.9,521410,53.4
2017/12/18,177935,23.9,277386,37.3,179038,24.1,253626,34.1,276762,27.2,358178,35.1,354848,34.8,525342,51.6
2017/12/19,187718,23.5,289222,36.3,195876,24.6,283357,35.5,284434,27.4,373204,35.9,359854,34.6,530139,51.0
2017/12/20,74734,29.8,106684,42.5,57836,23.0,76644,30.5,88836,22.5,124568,31.6,180370,45.8,232341,58.9
2017/12/21,98113,29.6,135070,40.8,64059,19.3,90281,27.2,109565,21.4,164065,32.1,218091,42.7,272989,53.4
2017/12/22,109874,29.5,151174,40.6,70328,18.9,106525,28.6,142077,24.3,199147,34.0,240590,41.1,308267,52.7
2017/12/25,110635,27.5,155002,38.5,74715,18.6,113547,28.2,168252,25.8,230165,35.3,255796,39.3,326523,50.1
2017/12/26,122410,24.8,170910,34.7,96064,19.5,143941,29.2,174874,26.5,245489,37.1,256366,38.8,337336,51.0
2017/12/27,98355,29.1,148277,43.9,64291,19.0,89121,26.4,122532,23.0,163626,30.7,219000,41.1,291186,54.7
2017/12/28,107499,26.9,168059,42.1,72234,18.1,100673,25.2,144414,21.7,209561,31.5,252482,38.0,337762,50.8
2017/12/29,121267,28.5,191667,45.1,79221,18.6,113577,26.7,199770,26.1,267057,34.8,270644,35.3,363182,47.4
2018/01/02,137118,30.7,210733,47.2,80382,18.0,121567,27.2,237979,27.5,307655,35.5,270949,31.3,380502,43.9
2018/01/03,118427,31.8,176841,47.5,72276,19.4,99401,26.7,155766,22.8,207684,30.4,249789,36.5,356054,52.0
2018/01/04,136689,30.9,202284,45.7,82781,18.7,120796,27.3,173183,21.9,237471,30.0,273637,34.6,383779,48.5
2018/01/05,144467,30.8,205693,43.9,87490,18.7,124422,26.6,199531,23.1,268287,31.0,293771,33.9,406348,46.9
2018/01/08,146983,29.3,217442,43.3,88858,17.7,135434,27.0,225318,24.4,297354,32.2,295225,31.9,409200,44.3
2018/01/09,156176,29.5,230451,43.5,103771,19.6,153599,29.0,239581,24.7,315119,32.5,301587,31.1,416864,43.0
2018/01/10,131196,31.5,192796,46.3,64771,15.6,93160,22.4,159803,21.0,217510,28.5,260208,34.1,382261,50.2
2018/01/11,140116,29.1,205941,42.8,80808,16.8,111185,23.1,174563,20.6,245997,29.1,290350,34.3,420835,49.7
2018/01/12,150052,31.2,214408,44.5,76643,15.9,110239,22.9,215166,23.3,293072,31.7,295990,32.0,426511,46.1
2018/01/15,144529,28.9,210294,42.0,92011,18.4,134919,27.0,240252,24.4,325445,33.0,305916,31.0,444085,45.0
2018/01/16,142280,28.3,215546,42.8,97810,19.4,145570,28.9,257141,25.3,342585,33.8,294079,29.0,435870,43.0
2018/01/17,92135,34.4,134360,50.2,52805,19.7,72264,27.0,102687,24.9,134513,32.6,152377,36.9,223568,54.2
2018/01/18,102261,28.3,162550,44.9,61716,17.1,92470,25.6,112292,19.8,158018,27.9,180038,31.8,254921,45.0
2018/01/19,109973,27.5,174591,43.7,63025,15.8,100795,25.2,147033,22.5,198790,30.4,197567,30.3,276691,42.4
2018/01/22,118893,27.6,179688,41.8,86237,20.0,132531,30.8,188334,25.1,242601,32.3,219679,29.3,307432,41.0
2018/01/23,130346,27.0,198563,41.1,103813,21.5,153506,31.8,215655,26.2,273005,33.2,237441,28.9,345212,42.0
2018/01/24,104046,29.8,157284,45.1,70775,20.3,95247,27.3,127268,22.4,171397,30.1,211118,37.1,300934,52.9
2018/01/25,122565,29.2,184049,43.8,70502,16.8,106488,25.4,154501,22.1,213952,30.7,257794,36.9,356329,51.1
2018/01/26,129065,27.1,200755,42.1,88347,18.5,136218,28.6,178368,23.6,239760,31.7,273438,36.2,378189,50.0
2018/01/29,158241,29.0,231756,42.4,126177,23.1,180527,33.0,199328,24.4,264303,32.4,290232,35.6,402234,49.3
2018/01/30,173172,28.2,247252,40.3,169781,27.7,230572,37.6,216342,25.8,290619,34.7,303577,36.2,426287,50.9
2018/01/31,118737,30.2,182223,46.4,71810,18.3,98990,25.2,158683,23.1,215376,31.4,271120,39.5,387772,56.5
2018/02/01,130056,29.4,203117,46.0,77936,17.6,113992,25.8,175388,22.2,253055,32.0,304865,38.6,435520,55.1
2018/02/02,148819,29.6,224417,44.7,96986,19.3,147112,29.3,210450,24.9,290031,34.4,321550,38.1,461772,54.7
2018/02/05,156697,26.9,232894,40.0,120450,20.7,176445,30.3,216246,25.1,298706,34.7,336616,39.1,477440,55.5
2018/02/06,183970,29.1,275464,43.5,157452,24.9,220521,34.8,193270,29.2,278247,42.0,273372,41.3,402016,60.7
2018/02/07,135488,34.5,191479,48.7,91515,23.3,126315,32.1,176367,31.7,253230,45.5,240108,43.2,341795,61.5
2018/02/08,146092,33.4,203518,46.5,107196,24.5,145111,33.2,185820,31.1,268809,45.0,253806,42.5,362536,60.7
2018/02/09,150173,31.4,208640,43.6,123109,25.7,171978,35.9,180993,28.9,277358,44.3,256848,41.0,369012,58.9
2018/02/12,160658,30.1,221567,41.6,129910,24.4,191787,36.0,191427,27.8,294981,42.8,273122,39.6,386906,56.1
2018/02/21,87291,37.0,118219,50.2,69266,29.4,100429,42.6,133857,38.2,195940,55.9,117443,33.5,191143,54.5
2018/02/22,88859,29.5,125783,41.8,77207,25.6,117968,39.2,138380,34.7,203084,51.0,121152,30.4,197909,49.7
2018/02/23,98459,30.1,141899,43.4,82189,25.1,121145,37.0,145334,31.3,221780,47.8,124387,26.8,201343,43.4
2018/02/26,100396,27.5,147402,40.4,94729,25.9,138986,38.0,148080,29.9,227909,46.1,129186,26.1,206477,41.8
2018/02/27,106041,27.2,153910,39.5,93751,24.1,142530,36.6,161812,30.5,249262,46.9,132969,25.0,210566,39.6
2018/03/01,89751,30.0,127164,42.5,76240,25.5,116302,38.8,140638,32.0,215293,49.0,121397,27.6,198409,45.1
2018/03/02,99274,27.6,139225,38.7,85153,23.7,131054,36.4,141723,29.6,221079,46.1,128064,26.7,207495,43.3
2018/03/05,103799,25.4,145187,35.6,98327,24.1,143891,35.3,146552,28.1,232410,44.6,134014,25.7,216852,41.6
2018/03/06,107586,25.7,153402,36.6,99367,23.7,147748,35.3,157694,27.6,245363,42.9,142995,25.0,226968,39.7
2018/03/07,97670,28.8,138311,40.8,86410,25.5,128924,38.0,152463,31.0,231486,47.1,132790,27.0,211425,43.0
2018/03/08,105744,28.2,148356,39.5,90945,24.2,135372,36.1,167209,29.8,250024,44.6,139869,24.9,220563,39.3
2018/03/09,106930,26.7,149799,37.4,91028,22.7,137329,34.3,163479,28.0,247687,42.4,137686,23.6,221283,37.9
2018/03/12,111783,27.1,161314,39.1,101799,24.7,150710,36.5,191899,28.4,288652,42.7,141268,20.9,229564,33.9
2018/03/13,111460,26.9,161228,38.9,101162,24.4,146041,35.3,203835,28.3,303712,42.2,142180,19.8,230974,32.1
2018/03/14,95924,28.4,131130,38.8,90140,26.6,130677,38.6,166099,29.8,254585,45.6,139438,25.0,224963,40.3
2018/03/15,100779,27.1,136851,36.8,92068,24.8,139024,37.4,169912,28.4,259846,43.4,140623,23.5,229711,38.3
2018/03/16,96571,24.1,136731,34.1,97444,24.3,149409,37.2,168843,27.2,261318,42.0,147988,23.8,239029,38.4
2018/03/19,98048,23.8,138841,33.7,95360,23.1,147113,35.7,176747,26.9,270529,41.2,147962,22.5,241605,36.8
2018/03/20,104148,23.8,147500,33.8,105405,24.1,157353,36.0,172394,25.6,267255,39.7,155431,23.1,248107,36.9
2018/03/21,72511,42.3,93871,54.7,53838,31.4,75229,43.9,108010,41.7,145838,56.3,91149,35.2,127036,49.0
2018/03/22,80142,31.7,116077,45.9,63396,25.1,92713,36.7,120381,34.5,164978,47.3,107275,30.7,148360,42.5
2018/03/23,98932,29.6,148387,44.4,84295,25.2,121243,36.3,127797,31.6,186818,46.2,115885,28.7,171352,42.4
2018/03/26,101508,28.2,153023,42.5,84643,23.5,123892,34.4,125207,27.4,189183,41.5,131599,28.8,191183,41.9
2018/03/27,107271,29.7,153093,42.5,80756,22.4,121261,33.6,138160,27.1,206970,40.6,141334,27.7,208325,40.9
2018/03/28,85432,34.3,117729,47.2,63304,25.4,94080,37.7,128847,34.9,185869,50.3,121429,32.9,175627,47.5
2018/03/29,93966,32.2,129064,44.2,68264,23.4,101691,34.9,134804,31.8,196202,46.3,131928,31.2,206746,48.8
2018/03/30,102742,33.1,142626,46.0,69094,22.3,103796,33.5,143077,30.8,209079,45.1,139837,30.1,215384,46.4
2018/03/31,104897,32.4,146557,45.3,70434,21.8,106231,32.8,142821,30.0,209622,44.1,142841,30.1,220153,46.3
2018/04/02,109948,31.6,154167,44.3,75401,21.7,114845,33.0,144635,29.6,214772,43.9,146459,30.0,228499,46.7
2018/04/03,106312,28.4,150287,40.2,83136,22.2,126372,33.8,145436,28.7,211527,41.8,153610,30.3,240802,47.5
2018/04/09,87353,30.6,122460,42.8,69604,24.3,102180,35.7,138137,30.9,208612,46.7,144667,32.4,218965,49.0
2018/04/10,100316,29.8,137814,40.9,74174,22.0,109943,32.7,148595,27.9,232159,43.5,157597,29.6,248561,46.6
2018/04/11,87498,29.2,130838,43.7,68603,22.9,104631,34.9,144884,29.9,219363,45.2,154734,31.9,238496,49.2
2018/04/12,82477,24.5,123625,36.7,70228,20.8,107712,32.0,150063,28.0,234421,43.7,173587,32.4,263261,49.1
2018/04/13,88374,24.8,133029,37.4,68213,19.2,109047,30.6,156362,27.5,247034,43.4,174693,30.7,269832,47.4
2018/04/16,90351,23.6,137577,35.9,72881,19.0,118274,30.9,160275,27.2,250310,42.4,178813,30.3,278412,47.2
2018/04/17,95813,21.7,143550,32.5,101539,23.0,151001,34.2,162189,28.3,244653,42.6,170593,29.7,270238,47.1
2018/04/18,57569,35.2,76532,46.8,43870,26.9,62070,38.0,100142,43.5,130889,56.9,80984,35.2,111471,48.4
2018/04/19,66197,32.1,91311,44.2,45297,21.9,63999,31.0,106091,34.5,147187,47.9,84483,27.5,115160,37.5
2018/04/20,72065,24.8,98489,33.9,60971,21.0,90139,31.0,112831,31.9,157412,44.4,101445,28.6,149698,42.3
2018/04/23,72335,20.4,102686,29.0,80545,22.7,116509,32.9,115189,30.5,161319,42.7,101184,26.8,144167,38.1
2018/04/24,85039,20.1,118056,27.8,98935,23.3,143402,33.8,112260,28.1,165962,41.5,113903,28.5,171462,42.8
2018/04/25,62597,24.9,84627,33.7,62507,24.9,93279,37.1,100347,34.3,138918,47.5,100295,34.3,142079,48.6
2018/04/26,72031,21.9,102455,31.1,70704,21.4,111417,33.8,112488,31.3,166936,46.5,106858,29.8,156792,43.7
2018/04/27,79529,22.8,107107,30.7,72596,20.8,114378,32.7,115112,29.9,174089,45.2,109280,28.4,155093,40.3
2018/04/30,85094,23.9,114225,32.0,77481,21.7,118976,33.4,129109,28.6,194899,43.1,112311,24.8,163156,36.1
2018/05/02,72525,25.0,100427,34.6,66247,22.8,103670,35.7,112901,32.4,163412,46.9,103229,29.6,145444,41.7
2018/05/03,80414,22.4,109889,30.7,80500,22.5,124613,34.8,116596,29.7,175646,44.8,108911,27.8,158267,40.4
2018/05/04,84201,21.3,123157,31.1,91945,23.2,139192,35.2,119010,28.1,182668,43.2,110657,26.2,163628,38.7
2018/05/07,82728,20.2,117151,28.7,97330,23.8,144698,35.4,118496,25.9,185233,40.5,113660,24.9,169664,37.1
2018/05/08,90794,22.0,128689,31.2,96805,23.5,144485,35.1,134491,26.4,202520,39.7,113231,22.2,170188,33.4
2018/05/09,86582,27.0,117076,36.5,78699,24.6,122013,38.1,116224,29.4,171527,43.3,102628,25.9,154373,39.0
2018/05/10,89316,25.8,122329,35.3,82614,23.9,126255,36.5,122141,28.0,182191,41.7,107343,24.6,161421,37.0
2018/05/11,93023,27.4,122190,36.0,78331,23.0,115384,34.0,125122,26.3,191965,40.4,102968,21.7,155400,32.7
2018/05/14,94643,26.6,126872,35.6,85891,24.1,127358,35.7,133056,25.8,200875,39.0,107159,20.8,159518,31.0
2018/05/15,101207,25.9,142940,36.6,90759,23.2,134029,34.3,139552,25.8,211554,39.2,120085,22.2,178557,33.1
2018/05/16,57961,36.5,76156,48.0,47808,30.1,63999,40.3,99756,42.7,132542,56.7,68942,29.5,97454,41.7
2018/05/17,63575,30.6,83118,40.0,50342,24.2,67607,32.6,99348,35.8,133050,48.0,73526,26.5,105632,38.1
2018/05/18,67105,28.8,87977,37.8,52843,22.7,71777,30.8,103098,33.5,140121,45.5,77466,25.2,111373,36.2
2018/05/21,65965,27.5,89924,37.5,50280,20.9,70052,29.2,106617,29.8,148816,41.5,89685,25.0,123924,34.6
2018/05/22,86674,29.4,114530,38.9,62328,21.2,91428,31.0,104778,27.3,149026,38.9,93363,24.4,132388,34.5
2018/05/23,63504,31.0,88012,43.0,50290,24.6,71299,34.9,101120,35.9,132797,47.1,76299,27.1,108157,38.4
2018/05/24,74916,30.8,101356,41.7,52054,21.4,75881,31.2,109980,31.9,147196,42.7,85467,24.8,119836,34.8
2018/05/25,74220,29.0,100201,39.2,51700,20.2,76118,29.8,117124,30.5,163499,42.6,90636,23.6,127024,33.1
2018/05/28,75695,27.8,101886,37.5,54654,20.1,82601,30.4,115835,28.1,164945,40.0,92189,22.3,130486,31.6
2018/05/29,87775,28.0,116542,37.2,62071,19.8,98872,31.6,112864,25.9,167391,38.4,97334,22.3,140003,32.1
2018/05/30,72352,29.5,98433,40.1,62517,25.5,89132,36.4,105812,32.8,147165,45.6,93898,29.1,131604,40.8
2018/05/31,83594,29.0,112742,39.1,66460,23.1,96266,33.4,111028,29.7,162475,43.4,99586,26.6,142150,38.0
2018/06/01,82288,28.2,113328,38.8,63454,21.7,94226,32.3,119650,28.5,179365,42.7,97341,23.2,140510,33.5
2018/06/04,76580,25.8,111693,37.7,67009,22.6,101987,34.4,133937,27.4,199662,40.8,103900,21.2,150246,30.7
2018/06/05,80916,24.6,115430,35.0,73604,22.3,110865,33.6,126573,25.1,192500,38.2,104322,20.7,157373,31.2
2018/06/06,76728,31.0,109256,44.2,65408,26.4,94395,38.2,119007,30.8,180014,46.7,92191,23.9,134145,34.8
2018/06/07,74569,26.1,106881,37.4,73824,25.8,107418,37.6,126376,29.0,189857,43.6,104513,24.0,153261,35.2
2018/06/08,87216,26.3,119545,36.0,82648,24.9,119551,36.0,128860,28.7,191555,42.7,107213,23.9,159847,35.6
2018/06/11,89858,24.6,123260,33.8,91323,25.0,131230,35.9,130972,27.2,200178,41.5,112296,23.3,168474,34.9
2018/06/12,98958,24.1,135053,32.9,118579,28.9,163327,39.8,131296,25.5,205948,40.0,121204,23.6,185061,36.0
2018/06/13,74347,24.8,113284,37.7,89947,30.0,126141,42.0,127561,30.7,193257,46.5,104988,25.3,164632,39.6
2018/06/14,88746,24.4,129662,35.7,97948,27.0,138611,38.2,131885,29.3,202154,45.0,113250,25.2,178413,39.7
2018/06/15,88486,23.5,129541,34.4,96863,25.7,140571,37.3,136219,28.2,209973,43.5,118254,24.5,181514,37.6
2018/06/19,115940,26.1,158872,35.8,114786,25.9,172253,38.8,129277,26.3,206140,42.0,125285,25.5,196977,40.1
2018/06/20,40209,25.1,55606,34.7,61070,38.1,77911,48.6,56159,32.4,80287,46.3,60792,35.1,84542,48.7
2018/06/21,47181,22.5,66096,31.5,67546,32.2,87003,41.5,55086,25.2,83285,38.2,71794,32.9,98831,45.3
2018/06/22,54690,21.8,75433,30.0,72686,28.9,96235,38.3,59201,23.6,92346,36.9,78679,31.4,110194,44.0
2018/06/25,62793,22.4,84806,30.3,76301,27.2,104802,37.4,58235,22.3,93850,35.9,75165,28.7,108511,41.5
2018/06/26,74992,22.5,98170,29.4,98001,29.4,134031,40.2,64917,21.9,105702,35.7,84902,28.6,122652,41.4
2018/06/27,46767,21.1,64596,29.2,78965,35.6,98662,44.5,55242,27.4,78702,39.1,72376,35.9,96133,47.7
2018/06/28,55912,20.0,78439,28.1,90546,32.4,113120,40.5,64679,23.4,99513,36.0,90275,32.6,123464,44.6
2018/06/29,66145,23.1,92224,32.2,84382,29.4,112385,39.2,76894,23.4,120636,36.8,91521,27.9,139344,42.5
2018/07/02,67206,21.5,96399,30.9,86229,27.6,117340,37.6,78053,22.4,123692,35.5,104654,30.0,146711,42.1
2018/07/03,73438,21.1,102505,29.5,98272,28.2,138753,39.9,77598,21.0,123393,33.3,115731,31.2,159286,43.0
2018/07/04,51809,20.7,74451,29.7,85133,34.0,109899,43.9,69123,26.6,100157,38.5,92783,35.7,123346,47.4
2018/07/05,66386,20.5,91869,28.3,98275,30.3,131998,40.7,68302,22.9,103715,34.8,98818,33.2,133003,44.7
2018/07/06,76694,20.7,104374,28.2,109152,29.5,156458,42.3,70732,21.2,112567,33.8,101525,30.5,151075,45.4
2018/07/09,89516,24.5,118450,32.5,95772,26.2,141398,38.8,80030,21.6,122747,33.1,97124,26.2,150147,40.5
2018/07/10,87187,23.2,117459,31.3,99127,26.4,143154,38.1,85314,21.5,129317,32.7,103665,26.2,158125,39.9
2018/07/11,61092,21.5,89219,31.4,83169,29.3,118755,41.8,70674,25.6,106708,38.7,84923,30.8,123731,44.9
2018/07/12,75433,23.7,109138,34.3,86250,27.1,123812,38.9,82309,23.4,125240,35.6,98801,28.1,149209,42.4
2018/07/13,79381,24.6,115406,35.7,84315,26.1,122155,37.8,83827,21.9,132741,34.6,98458,25.7,147166,38.4
2018/07/16,85601,24.4,125139,35.7,89896,25.6,130849,37.3,85272,21.2,136924,34.0,106555,26.4,159868,39.7
2018/07/17,76981,21.0,115718,31.6,85304,23.3,132040,36.1,87419,21.2,140798,34.2,110054,26.7,164722,40.0
2018/07/18,48555,32.4,68036,45.4,51516,34.4,68287,45.5,56690,33.6,76856,45.5,57914,34.3,74245,44.0
2018/07/19,58210,30.3,78761,41.0,54379,28.3,71706,37.3,63755,27.5,86319,37.3,68837,29.7,91471,39.5
2018/07/20,72430,33.6,94508,43.8,56650,26.3,75812,35.1,71516,25.1,100551,35.3,73864,25.9,100361,35.2
2018/07/23,70156,29.5,96907,40.8,54367,22.9,77433,32.6,71787,23.2,104217,33.7,72884,23.5,101587,32.8
2018/07/24,76583,30.2,102868,40.6,60280,23.8,88277,34.8,76786,22.5,110638,32.4,78106,22.9,110385,32.3
2018/07/25,59935,33.8,82220,46.3,50407,28.4,68565,38.6,68533,31.5,92660,42.5,61068,28.0,81705,37.5
2018/07/26,69220,32.2,94041,43.8,54602,25.4,74153,34.5,80203,29.6,107062,39.5,65049,24.0,91211,33.6
2018/07/27,77576,34.8,104148,46.7,52536,23.6,74427,33.4,90737,28.2,121549,37.8,72449,22.5,102180,31.8
2018/07/30,76556,28.9,107133,40.5,58962,22.3,86692,32.8,88896,25.7,124572,36.0,76603,22.1,111206,32.1
2018/07/31,75019,27.6,105648,38.9,58241,21.5,85259,31.4,88938,24.0,128629,34.7,81623,22.0,119082,32.2
2018/08/01,74331,36.5,100245,49.2,53770,26.4,73794,36.2,90107,31.8,119159,42.0,73870,26.1,99963,35.3
2018/08/02,88050,29.0,125328,41.2,73619,24.2,106173,34.9,98616,30.6,132459,41.1,84006,26.0,120056,37.2
2018/08/03,97519,30.3,139441,43.4,74893,23.3,116130,36.1,99355,27.4,136563,37.7,93748,25.9,126957,35.0
2018/08/06,90363,27.3,131516,39.7,76650,23.1,117686,35.5,101229,25.3,141176,35.3,101015,25.3,137802,34.4
2018/08/07,90849,25.5,133459,37.5,81549,22.9,131313,36.9,101341,24.5,145739,35.2,98601,23.8,138626,33.5
2018/08/08,82303,33.1,115128,46.3,68580,27.6,96429,38.8,100294,30.1,135757,40.7,92261,27.7,128987,38.7
2018/08/09,85158,29.4,117996,40.7,76570,26.4,109163,37.7,97351,26.6,138470,37.9,105624,28.9,145882,39.9
2018/08/10,92200,29.2,130628,41.4,76937,24.4,111676,35.4,103154,26.4,145083,37.2,106810,27.4,150866,38.7
2018/08/13,101873,25.7,138487,34.9,102288,25.8,149494,37.7,104393,26.5,151715,38.5,116365,29.5,165541,42.0
2018/08/14,100548,24.7,141122,34.7,98812,24.3,146033,35.9,100015,23.9,144799,34.6,126895,30.3,171385,40.9
2018/08/15,53637,31.7,72311,42.8,44860,26.5,66313,39.2,64537,36.4,81246,45.9,72449,40.9,87545,49.4
2018/08/16,72639,30.3,95140,39.7,57434,23.9,84088,35.1,71473,27.8,97379,37.9,96755,37.6,119112,46.3
2018/08/17,72447,26.5,95500,34.9,64629,23.6,94923,34.7,68908,24.3,98561,34.7,92155,32.4,115361,40.6
2018/08/20,79589,26.7,103792,34.8,69700,23.4,99892,33.5,71183,22.7,105674,33.7,95630,30.5,119737,38.2
2018/08/21,83632,27.2,112807,36.7,71078,23.1,103200,33.6,75912,21.5,113202,32.1,104606,29.7,133739,37.9
2018/08/22,60502,29.3,83836,40.5,47189,22.8,73168,35.4,70763,30.5,92194,39.8,78818,34.0,102040,44.0
2018/08/23,71870,28.7,99372,39.6,52505,20.9,83070,33.1,73791,25.8,102651,35.9,83232,29.1,109006,38.1
2018/08/24,72501,25.3,96841,33.8,64688,22.6,100217,35.0,71666,23.7,100486,33.2,90415,29.9,120567,39.8
2018/08/27,78193,28.2,103506,37.3,57225,20.6,91803,33.1,80750,23.2,119285,34.3,94193,27.1,124361,35.7
2018/08/28,84785,28.9,112362,38.3,61284,20.9,98494,33.6,86604,22.4,130878,33.9,94063,24.4,124864,32.4
2018/08/29,66635,30.9,91064,42.2,52683,24.4,78890,36.5,85459,29.3,116862,40.1,79088,27.1,106022,36.4
2018/08/30,78104,28.7,105502,38.7,64953,23.8,95069,34.9,95159,26.6,137795,38.5,96038,26.8,129539,36.2
2018/08/31,71006,23.6,98911,32.8,66727,22.1,100989,33.5,96486,25.4,138955,36.5,103735,27.3,141665,37.2
